amount,country_mismatch,payment_failed,suspected_fraud_failure,is_fraud
131.16,0,0,0,0
354.02,0,0,0,0
158.7,0,0,0,0
579.75,0,0,0,0
58.55,0,0,0,0
936.44,0,0,0,0
674.4,0,0,0,0
620.55,0,0,0,0
736.53,0,0,0,0
1180.6,0,0,0,0
255.06,0,0,0,0
391.0,0,0,0,0
597.45,0,0,0,0
1852.22,0,0,0,1
833.44,0,0,0,0
234.65,0,0,0,0
853.28,0,0,0,0
498.62,0,0,0,0
656.24,0,0,0,0
86.12,0,0,0,0
124.46,0,0,0,0
1816.24,1,0,0,1
254.24,0,0,0,0
940.24,0,0,0,0
1346.5,1,0,0,1
705.48,0,0,0,0
1061.25,0,0,0,0
127.99,0,0,0,0
779.8,0,0,0,0
221.82,0,0,0,0
2373.51,1,0,0,1
1053.8,1,0,0,1
1088.05,0,0,0,0
1185.8,0,0,0,0
507.28,0,0,0,0
244.13,0,0,0,0
421.28,0,0,0,0
2423.85,1,0,0,1
1436.57,1,0,0,1
1624.79,1,0,0,1
141.76,0,0,0,0
112.36,0,0,0,0
172.05,0,1,0,0
2011.86,1,0,0,1
321.1,0,0,0,0
456.21,0,0,0,0
227.03,0,0,0,0
6.34,0,0,0,0
2111.64,0,0,0,1
456.06,0,0,0,0
312.04,0,0,0,0
367.48,0,0,0,0
58.46,0,0,0,0
508.0,0,0,0,0
531.56,0,0,0,0
2088.48,0,0,0,1
167.64,0,0,0,0
393.48,0,0,0,0
224.8,0,0,0,0
45.36,0,0,0,0
84.8,0,0,0,0
227.46,0,0,0,0
252.84,0,0,0,0
602.88,0,0,0,0
413.12,0,0,0,0
28.0,0,1,0,0
152.25,0,0,0,0
211.24,0,0,0,0
257.28,0,0,0,0
1654.49,1,0,0,1
210.14,0,0,0,0
1870.73,1,0,0,1
108.68,0,0,0,0
2230.29,1,0,0,1
2489.99,1,0,0,1
347.1,0,0,0,0
277.53,0,0,0,0
157.04,0,0,0,0
7.16,0,0,0,0
425.31,0,0,0,0
138.54,0,0,0,0
1914.5,1,0,0,1
626.31,0,1,0,0
886.24,0,0,0,0
195.29,0,0,0,0
2056.42,1,0,0,1
1610.39,1,0,0,1
1248.5,0,0,0,0
470.79,0,0,0,0
456.15,0,1,1,1
216.16,0,1,1,1
666.99,0,0,0,0
201.0,0,0,0,0
1189.2,0,0,0,0
358.32,0,0,0,0
576.66,0,0,0,0
176.17,0,0,0,0
97.98,0,0,0,0
342.15,0,0,0,0
326.02,0,0,0,0
496.29,0,0,0,0
43.35,0,1,0,0
1571.37,0,0,0,1
1058.1,0,0,0,0
644.91,0,1,0,0
627.9,0,0,0,0
467.42,0,0,0,0
939.0,0,0,0,0
472.86,0,0,0,0
109.9,0,0,0,0
1124.6,0,0,0,0
981.4,0,0,0,0
197.25,0,0,0,0
2338.13,0,0,0,1
990.68,0,0,0,0
1469.77,0,0,0,1
806.4,0,0,0,0
500.6,0,0,0,0
638.75,0,0,0,0
136.72,0,1,0,0
355.04,0,1,1,1
901.96,0,0,0,0
160.76,0,0,0,0
100.5,0,0,0,0
1588.45,1,0,0,1
487.32,0,0,0,0
229.84,0,0,0,0
189.25,0,0,0,0
111.0,0,0,0,0
86.86,0,0,0,0
2185.16,1,0,0,1
616.0,0,0,0,0
673.92,0,0,0,0
1448.86,1,0,0,1
431.64,0,0,0,0
516.04,0,0,0,0
760.16,0,1,0,0
2307.32,1,0,0,1
951.36,0,0,0,0
244.26,0,0,0,0
801.56,0,0,0,0
484.1,0,0,0,0
91.11,0,0,0,0
359.94,0,0,0,0
355.47,0,0,0,0
2024.96,1,0,0,1
493.5,0,0,0,0
1242.36,0,0,0,1
125.16,0,0,0,0
74.56,0,0,0,0
381.06,0,0,0,0
518.4,0,0,0,0
717.85,0,1,0,0
37.91,0,0,0,0
1912.81,1,0,0,1
166.88,0,0,0,0
1095.37,1,0,0,1
790.32,0,0,0,0
174.27,0,0,0,0
645.04,0,0,0,0
173.12,0,0,0,0
1216.1,0,0,0,0
1249.95,0,0,0,0
1209.21,0,0,0,1
489.94,0,0,0,0
164.52,0,0,0,0
2486.17,1,0,0,1
564.68,0,0,0,0
1426.44,1,0,0,1
366.96,0,0,0,0
141.05,0,0,0,0
200.48,0,0,0,0
202.76,0,0,0,0
174.2,0,1,0,0
861.9,0,1,0,0
296.4,0,0,0,0
481.65,0,1,1,1
247.05,0,0,0,0
988.92,0,0,0,0
738.51,0,0,0,0
64.93,0,1,0,0
685.9,0,0,0,0
10.17,0,0,0,0
335.88,0,0,0,0
2319.52,1,0,0,1
881.84,0,0,0,0
599.73,0,0,0,0
150.39,0,0,0,0
1564.13,1,0,0,1
41.65,0,0,0,0
284.01,0,0,0,0
605.05,0,0,0,0
1292.69,1,0,0,1
44.92,0,0,0,0
460.36,0,0,0,0
792.16,0,0,0,0
180.28,0,0,0,0
410.96,0,0,0,0
711.84,0,0,0,0
405.44,0,0,0,0
428.46,0,0,0,0
26.48,0,1,0,0
818.36,0,0,0,0
1611.16,1,0,0,1
1139.18,1,0,0,1
1765.96,0,0,0,1
226.78,0,0,0,0
37.63,0,0,0,0
380.02,0,0,0,0
1988.24,1,0,0,1
381.54,0,1,0,0
2326.14,1,0,0,1
1812.01,1,0,0,1
1841.83,1,0,0,1
1662.11,0,0,0,1
415.64,0,0,0,0
1216.18,1,0,0,1
49.05,0,0,0,0
977.84,0,0,0,0
75.94,0,0,0,0
245.7,0,0,0,0
202.56,0,0,0,0
358.8,0,0,0,0
74.34,0,0,0,0
1884.62,1,0,0,1
231.9,0,0,0,0
1038.34,1,0,0,1
1376.54,1,0,0,1
116.67,0,0,0,0
131.71,0,1,1,1
626.85,0,0,0,0
122.28,0,0,0,0
168.12,0,0,0,0
2168.93,1,0,0,1
44.3,0,0,0,0
213.68,0,0,0,0
895.85,0,0,0,0
82.72,0,0,0,0
86.72,0,0,0,0
238.96,0,0,0,0
2388.21,0,0,0,1
443.16,0,0,0,0
927.35,0,0,0,0
345.96,0,0,0,0
2245.65,0,0,0,1
496.54,0,0,0,0
338.32,0,0,0,0
343.6,0,0,0,0
83.66,0,0,0,0
233.7,0,0,0,0
1040.15,0,0,0,0
189.06,0,0,0,0
8.52,0,0,0,0
112.62,0,0,0,0
1158.35,1,0,0,1
282.16,0,0,0,0
395.4,0,0,0,0
83.15,0,0,0,0
261.08,0,0,0,0
239.06,0,0,0,0
185.7,0,0,0,0
116.69,0,0,0,0
726.45,0,0,0,0
657.6,0,0,0,0
108.68,0,0,0,0
985.2,0,0,0,0
35.36,0,0,0,0
231.37,0,0,0,0
102.79,0,0,0,0
1188.86,0,0,0,1
422.31,0,0,0,0
194.07,0,0,0,0
605.91,0,1,1,1
174.85,0,0,0,0
252.9,0,0,0,0
197.32,0,0,0,0
147.8,0,0,0,0
300.2,0,0,0,0
1648.73,0,0,0,1
300.76,0,0,0,0
1498.85,1,0,0,1
1029.78,1,0,0,1
317.5,0,0,0,0
1231.7,0,0,0,0
935.6,0,0,0,0
137.7,0,0,0,0
329.72,0,0,0,0
317.9,0,0,0,0
433.52,0,0,0,0
417.68,0,0,0,0
970.44,0,0,0,0
624.0,0,0,0,0
1242.55,0,0,0,0
206.8,0,0,0,0
174.06,0,0,0,0
366.9,0,0,0,0
236.43,0,0,0,0
1180.8,0,0,0,0
142.95,0,0,0,0
252.18,0,0,0,0
808.75,0,0,0,0
152.42,0,0,0,0
484.4,0,0,0,0
361.08,0,0,0,0
1160.25,0,0,0,0
137.1,0,0,0,0
423.76,0,0,0,0
943.04,0,0,0,0
129.25,0,0,0,0
663.76,0,1,0,0
237.36,0,0,0,0
479.75,0,0,0,0
20.91,0,0,0,0
344.6,0,0,0,0
250.84,0,0,0,0
1221.64,0,0,0,1
254.08,0,0,0,0
488.06,0,1,0,0
335.7,0,0,0,0
199.04,0,0,0,0
195.5,0,0,0,0
786.84,0,0,0,0
76.76,0,0,0,0
128.32,0,0,0,0
392.84,0,0,0,0
2418.26,0,0,0,1
5.62,0,0,0,0
252.56,0,0,0,0
321.14,0,0,0,0
205.68,0,0,0,0
622.26,0,0,0,0
734.4,0,0,0,0
1357.74,1,0,0,1
341.98,0,0,0,0
945.25,0,0,0,0
85.02,0,0,0,0
721.5,0,0,0,0
1110.31,1,0,0,1
82.56,0,0,0,0
1240.87,1,0,0,1
239.25,0,0,0,0
408.2,0,0,0,0
1136.42,1,0,0,1
1959.53,1,0,0,1
1166.85,0,0,0,0
42.65,0,0,0,0
2488.81,0,0,0,1
812.7,0,0,0,0
85.1,0,0,0,0
398.42,0,0,0,0
261.55,0,0,0,0
1761.13,1,0,0,1
1898.22,0,0,0,1
1086.05,0,0,0,0
409.34,0,0,0,0
223.55,0,0,0,0
14.58,0,0,0,0
56.75,0,0,0,0
755.65,0,0,0,0
319.12,0,0,0,0
137.36,0,0,0,0
1148.39,1,0,0,1
82.9,0,0,0,0
492.04,0,0,0,0
2320.09,1,0,0,1
416.72,0,0,0,0
249.51,0,0,0,0
300.58,0,0,0,0
53.38,0,0,0,0
168.83,0,0,0,0
374.1,0,0,0,0
1827.53,1,0,0,1
598.25,0,0,0,0
28.1,0,0,0,0
877.35,0,0,0,0
84.72,0,0,0,0
675.5,0,0,0,0
664.7,0,0,0,0
36.72,0,0,0,0
270.54,0,0,0,0
25.65,0,0,0,0
929.95,0,0,0,0
380.04,0,0,0,0
1514.53,1,0,0,1
1568.07,1,0,0,1
2329.7,1,0,0,1
397.68,0,0,0,0
94.92,0,0,0,0
243.22,0,0,0,0
158.55,0,0,0,0
86.38,0,0,0,0
2267.57,1,0,0,1
975.15,0,0,0,0
189.12,0,0,0,0
10.22,0,1,0,0
384.52,0,0,0,0
127.49,0,0,0,0
8.9,0,0,0,0
643.4,0,0,0,0
1316.24,1,0,0,1
1286.15,1,0,0,1
429.05,0,0,0,0
144.4,0,0,0,0
581.75,0,0,0,0
1240.2,0,0,0,0
309.38,0,0,0,0
439.14,0,0,0,0
86.82,0,0,0,0
179.64,0,0,0,0
699.99,0,0,0,0
78.72,0,0,0,0
718.11,0,0,0,0
1219.22,1,0,0,1
1326.06,1,0,0,1
893.85,0,0,0,0
494.1,0,0,0,0
667.02,0,0,0,0
258.15,0,0,0,0
535.47,0,0,0,0
834.35,0,0,0,0
298.36,0,0,0,0
736.62,0,0,0,0
625.88,0,1,0,0
679.48,0,0,0,0
207.68,0,0,0,0
507.52,0,0,0,0
59.68,0,0,0,0
103.03,0,0,0,0
845.35,0,0,0,0
121.3,0,0,0,0
1150.55,0,0,0,0
2359.55,1,0,0,1
180.07,0,0,0,0
276.51,0,1,0,0
448.05,0,0,0,0
296.85,0,0,0,0
288.4,0,0,0,0
121.4,0,0,0,0
1718.16,1,0,0,1
587.44,0,0,0,0
701.05,0,0,0,0
698.46,0,0,0,0
187.64,0,0,0,0
369.28,0,1,0,0
94.7,0,0,0,0
215.44,0,0,0,0
727.7,0,0,0,0
844.45,0,0,0,0
1274.91,1,0,0,1
1242.15,0,0,0,0
892.84,0,0,0,0
552.3,0,1,0,0
35.19,0,0,0,0
628.3,0,0,0,0
248.58,0,0,0,0
187.65,0,0,0,0
1090.05,0,0,0,0
43.1,0,0,0,0
214.41,0,0,0,0
806.35,0,0,0,0
64.8,0,0,0,0
242.13,0,1,0,0
179.4,0,0,0,0
194.04,0,0,0,0
149.66,0,0,0,0
426.08,0,0,0,0
243.24,0,0,0,0
154.28,0,0,0,0
1063.65,0,0,0,0
40.32,0,0,0,0
392.43,0,0,0,0
558.3,0,0,0,0
439.92,0,0,0,0
164.18,0,0,0,0
315.5,0,0,0,0
77.2,0,0,0,0
873.72,0,0,0,0
292.17,0,0,0,0
157.89,0,0,0,0
486.87,0,0,0,0
1041.2,0,0,0,0
1221.45,0,0,0,0
235.82,0,0,0,0
117.69,0,0,0,0
1724.31,0,0,0,1
38.88,0,0,0,0
1509.17,1,0,0,1
529.96,0,0,0,0
2413.53,1,0,0,1
216.74,0,0,0,0
354.9,0,0,0,0
2074.25,1,0,0,1
11.8,0,0,0,0
630.69,0,0,0,0
186.21,0,1,0,0
228.85,0,0,0,0
33.94,0,1,1,1
235.26,0,0,0,0
24.96,0,0,0,0
235.29,0,0,0,0
653.7,0,0,0,0
495.0,0,0,0,0
1235.55,0,0,0,0
942.45,0,1,0,0
309.15,0,0,0,0
654.75,0,0,0,0
353.72,0,0,0,0
173.45,0,0,0,0
328.88,0,0,0,0
64.52,0,0,0,0
579.15,0,0,0,0
111.43,0,0,0,0
2247.07,1,0,0,1
962.6,0,0,0,0
377.48,0,0,0,0
244.85,0,0,0,0
199.26,0,0,0,0
156.9,0,0,0,0
26.52,0,0,0,0
286.3,0,0,0,0
5.59,0,0,0,0
343.92,0,0,0,0
1488.46,1,0,0,1
783.6,0,0,0,0
700.83,0,0,0,0
180.0,0,0,0,0
427.52,0,0,0,0
2448.8,1,0,0,1
655.28,0,0,0,0
132.58,0,0,0,0
637.59,0,0,0,0
991.8,0,0,0,0
56.58,0,0,0,0
708.15,0,0,0,0
408.12,0,0,0,0
205.19,0,0,0,0
846.48,0,0,0,0
234.14,0,1,0,0
930.28,0,0,0,0
701.32,0,0,0,0
1641.58,1,0,0,1
34.63,0,0,0,0
173.47,0,0,0,0
100.16,0,0,0,0
575.31,0,0,0,0
281.16,0,0,0,0
1397.56,1,0,0,1
203.8,0,0,0,0
685.32,0,0,0,0
109.21,0,0,0,0
106.6,0,0,0,0
2082.9,1,0,0,1
746.75,0,0,0,0
2343.72,0,0,0,1
989.1,0,0,0,0
469.76,0,0,0,0
1175.71,1,0,0,1
165.98,0,0,0,0
22.48,0,0,0,0
238.2,0,0,0,0
240.72,0,0,0,0
1043.97,1,0,0,1
106.03,0,1,0,0
63.84,0,0,0,0
2334.62,1,0,0,1
222.97,0,0,0,0
1529.28,1,0,0,1
423.62,0,0,0,0
459.92,0,0,0,0
1742.67,1,0,0,1
247.92,0,0,0,0
248.33,0,0,0,0
917.4,0,0,0,0
806.6,0,0,0,0
738.25,0,0,0,0
1690.15,1,0,0,1
195.82,0,0,0,0
241.68,0,0,0,0
209.44,0,1,0,0
146.43,0,0,0,0
2262.77,1,0,0,1
1160.45,0,0,0,0
2002.41,1,0,0,1
406.0,0,0,0,0
595.2,0,0,0,0
92.2,0,0,0,0
85.78,0,0,0,0
1859.87,1,0,0,1
195.55,0,0,0,0
243.36,0,1,0,0
1935.54,1,0,0,1
68.07,0,0,0,0
1871.42,1,0,0,1
2339.55,1,0,0,1
614.64,0,0,0,0
216.8,0,0,0,0
1444.41,1,0,0,1
488.02,0,0,0,0
2032.37,1,0,0,1
497.2,0,0,0,0
42.34,0,0,0,0
68.32,0,0,0,0
714.78,0,0,0,0
29.06,0,0,0,0
809.15,0,0,0,0
140.25,0,0,0,0
353.01,0,1,0,0
90.55,0,0,0,0
58.5,0,1,1,1
451.0,0,0,0,0
27.12,0,0,0,0
483.55,0,0,0,0
389.43,0,0,0,0
199.4,0,0,0,0
306.16,0,0,0,0
821.4,0,0,0,0
1161.15,0,0,0,0
214.92,0,0,0,0
175.76,0,0,0,0
1167.98,1,0,0,1
235.31,0,0,0,0
208.49,0,0,0,0
191.7,0,0,0,0
372.82,0,1,0,0
1511.98,1,0,0,1
147.48,0,0,0,0
182.08,0,0,0,0
708.2,0,1,0,0
200.58,0,0,0,0
22.73,0,0,0,0
990.95,0,0,0,0
267.27,0,0,0,0
990.75,0,0,0,0
2174.47,1,0,0,1
567.6,0,0,0,0
88.06,0,0,0,0
132.9,0,0,0,0
277.41,0,0,0,0
1489.17,1,0,0,1
566.58,0,0,0,0
776.95,0,0,0,0
1138.4,0,0,0,0
403.96,0,0,0,0
22.92,0,0,0,0
226.56,0,0,0,0
412.95,0,0,0,0
383.64,0,1,1,1
49.63,0,1,0,0
141.77,0,0,0,0
110.73,0,0,0,0
38.08,0,0,0,0
245.84,0,0,0,0
1704.49,1,0,0,1
15.45,0,0,0,0
1542.31,1,0,0,1
1855.58,1,0,0,1
810.12,0,0,0,0
2297.0,1,0,0,1
360.7,0,0,0,0
1931.87,1,0,0,1
108.96,0,0,0,0
925.68,0,0,0,0
736.95,0,0,0,0
650.82,0,0,0,0
149.7,0,0,0,0
378.22,0,0,0,0
1690.41,1,0,0,1
205.16,0,0,0,0
1070.1,0,0,0,0
997.4,0,0,0,0
73.25,0,0,0,0
2404.49,1,0,0,1
95.22,0,0,0,0
1030.4,0,0,0,0
809.8,0,0,0,0
111.71,0,0,0,0
1229.6,0,0,0,0
346.18,0,0,0,0
333.66,0,0,0,0
158.04,0,0,0,0
42.46,0,0,0,0
1597.56,1,0,0,1
670.92,0,0,0,0
230.88,0,0,0,0
38.05,0,0,0,0
107.92,0,0,0,0
1004.15,0,0,0,0
126.8,0,0,0,0
315.18,0,0,0,0
699.36,0,0,0,0
449.6,0,0,0,0
50.67,0,0,0,0
346.22,0,0,0,0
1233.17,0,0,0,1
1247.0,0,0,0,0
238.64,0,0,0,0
818.92,0,0,0,0
1364.76,1,0,0,1
199.28,0,0,0,0
216.42,0,0,0,0
267.51,0,0,0,0
679.47,0,0,0,0
919.2,0,0,0,0
2035.72,1,0,0,1
760.05,0,0,0,0
218.0,0,0,0,0
29.65,0,0,0,0
176.95,0,0,0,0
234.95,0,0,0,0
1012.1,0,0,0,0
468.99,0,0,0,0
545.68,0,0,0,0
2424.11,1,0,0,1
7.94,0,0,0,0
35.72,0,0,0,0
154.5,0,0,0,0
638.08,0,0,0,0
46.07,0,0,0,0
243.92,0,0,0,0
2294.45,1,0,0,1
272.04,0,0,0,0
1538.48,1,0,0,1
2130.46,0,0,0,1
20.48,0,0,0,0
1073.95,0,1,0,0
61.08,0,0,0,0
435.6,0,0,0,0
1657.61,1,0,0,1
262.28,0,0,0,0
256.1,0,0,0,0
398.58,0,0,0,0
153.22,0,0,0,0
184.2,0,0,0,0
2205.28,1,0,0,1
1678.27,1,0,0,1
17.67,0,0,0,0
1534.56,1,0,0,1
452.5,0,0,0,0
100.83,0,0,0,0
44.86,0,0,0,0
173.9,0,0,0,0
38.7,0,0,0,0
730.05,0,0,0,0
105.12,0,0,0,0
2334.8,0,0,0,1
350.95,0,0,0,0
498.8,0,0,0,0
101.18,0,0,0,0
56.82,0,0,0,0
1052.2,1,0,0,1
161.3,0,0,0,0
781.64,0,0,0,0
302.79,0,0,0,0
481.44,0,0,0,0
150.89,0,0,0,0
277.12,0,0,0,0
1314.7,1,0,0,1
727.75,0,0,0,0
563.58,0,1,0,0
480.65,0,0,0,0
147.94,0,0,0,0
864.25,0,0,0,0
602.67,0,0,0,0
141.12,0,1,0,0
110.16,0,0,0,0
2269.0,1,0,0,1
426.78,0,0,0,0
706.92,0,0,0,0
472.12,0,0,0,0
72.99,0,0,0,0
92.86,0,0,0,0
269.67,0,0,0,0
746.88,0,0,0,0
587.96,0,0,0,0
651.6,0,0,0,0
113.71,0,0,0,0
813.6,0,0,0,0
128.24,0,0,0,0
119.31,0,0,0,0
280.86,0,0,0,0
185.04,0,0,0,0
1254.53,1,0,0,1
1294.97,0,0,0,1
159.95,0,0,0,0
46.26,0,0,0,0
108.65,0,0,0,0
2074.98,1,0,0,1
197.82,0,0,0,0
50.24,0,0,0,0
245.79,0,0,0,0
672.56,0,0,0,0
713.58,0,0,0,0
105.08,0,0,0,0
488.08,0,0,0,0
579.3,0,0,0,0
320.6,0,0,0,0
159.77,0,1,0,0
50.31,0,0,0,0
450.34,0,0,0,0
148.01,0,0,0,0
486.32,0,0,0,0
137.13,0,0,0,0
137.54,0,0,0,0
248.0,0,1,0,0
144.63,0,0,0,0
59.22,0,0,0,0
2251.28,0,0,0,1
503.58,0,0,0,0
184.64,0,0,0,0
820.28,0,0,0,0
298.44,0,0,0,0
427.84,0,0,0,0
235.53,0,0,0,0
109.66,0,0,0,0
118.4,0,0,0,0
1153.35,0,0,0,0
46.28,0,0,0,0
991.12,0,0,0,0
1796.49,1,0,0,1
173.52,0,0,0,0
58.23,0,0,0,0
1247.35,0,0,0,0
400.68,0,0,0,0
128.5,0,0,0,0
78.45,0,0,0,0
396.75,0,0,0,0
346.6,0,0,0,0
307.1,0,0,0,0
776.04,0,0,0,0
734.75,0,0,0,0
115.3,0,0,0,0
173.61,0,0,0,0
233.94,0,0,0,0
590.6,0,0,0,0
225.25,0,1,0,0
312.32,0,0,0,0
323.75,0,0,0,0
890.0,0,1,0,0
227.31,0,0,0,0
404.78,0,0,0,0
613.8,0,0,0,0
1139.99,1,0,0,1
622.8,0,0,0,0
75.72,0,0,0,0
2027.27,1,0,0,1
730.2,0,0,0,0
58.32,0,0,0,0
75.54,0,0,0,0
2306.19,1,0,0,1
25.11,0,0,0,0
393.12,0,0,0,0
241.94,0,0,0,0
142.0,0,0,0,0
166.3,0,0,0,0
337.4,0,0,0,0
107.24,0,0,0,0
126.69,0,0,0,0
229.74,0,1,0,0
1820.25,1,0,0,1
2290.23,0,0,0,1
14.02,0,0,0,0
382.16,0,1,0,0
1309.3,1,0,0,1
2499.11,1,0,0,1
1144.3,0,0,0,1
510.99,0,0,0,0
762.6,0,0,0,0
1022.7,0,0,0,0
169.67,0,0,0,0
914.8,0,0,0,0
323.46,0,0,0,0
76.26,0,0,0,0
196.04,0,0,0,0
485.0,0,0,0,0
438.96,0,0,0,0
278.16,0,0,0,0
185.89,0,0,0,0
138.49,0,1,0,0
1098.1,0,0,0,0
154.71,0,0,0,0
112.25,0,0,0,0
453.1,0,0,0,0
198.68,0,0,0,0
64.1,0,0,0,0
165.44,0,0,0,0
426.03,0,0,0,0
126.3,0,0,0,0
373.3,0,0,0,0
2424.13,1,0,0,1
125.36,0,0,0,0
776.8,0,0,0,0
128.84,0,0,0,0
661.9,0,0,0,0
247.4,0,0,0,0
923.08,0,0,0,0
62.07,0,0,0,0
201.45,0,0,0,0
589.95,0,0,0,0
1899.73,1,0,0,1
1804.59,1,0,0,1
464.3,0,0,0,0
535.25,0,0,0,0
1019.6,0,0,0,0
647.01,0,0,0,0
687.96,0,0,0,0
1550.69,1,0,0,1
1208.49,1,0,0,1
32.92,0,1,0,0
291.82,0,0,0,0
79.68,0,0,0,0
135.61,0,0,0,0
436.92,0,0,0,0
183.66,0,0,0,0
1045.1,0,0,0,0
409.15,0,0,0,0
1444.42,0,0,0,1
131.81,0,0,0,0
29.02,0,0,0,0
219.9,0,0,0,0
515.15,0,0,0,0
1382.99,1,0,0,1
1901.85,1,0,0,1
268.48,0,1,0,0
252.55,0,0,0,0
316.84,0,0,0,0
1754.53,1,0,0,1
203.0,0,0,0,0
191.1,0,0,0,0
163.0,0,1,0,0
314.16,0,0,0,0
896.95,0,0,0,0
139.95,0,0,0,0
265.48,0,0,0,0
1031.5,0,0,0,0
1767.35,1,0,0,1
87.81,0,0,0,0
64.65,0,0,0,0
997.36,0,0,0,0
684.54,0,0,0,0
166.44,0,0,0,0
255.51,0,0,0,0
1656.76,1,0,0,1
470.08,0,0,0,0
1145.83,1,0,0,1
213.49,0,0,0,0
235.15,0,0,0,0
1894.4,1,0,0,1
155.56,0,0,0,0
1668.69,1,0,0,1
1036.15,0,1,0,0
26.85,0,0,0,0
91.4,0,0,0,0
514.16,0,0,0,0
116.94,0,0,0,0
16.32,0,0,0,0
63.05,0,0,0,0
818.64,0,0,0,0
100.4,0,0,0,0
2007.72,1,0,0,1
1485.08,1,0,0,1
454.44,0,0,0,0
8.36,0,0,0,0
497.65,0,0,0,0
223.95,0,0,0,0
173.28,0,0,0,0
245.29,0,0,0,0
215.21,0,0,0,0
2088.78,1,0,0,1
67.85,0,0,0,0
214.41,0,0,0,0
1469.88,1,0,0,1
74.16,0,0,0,0
597.6,0,0,0,0
1705.49,0,0,0,1
552.32,0,0,0,0
234.9,0,0,0,0
1078.56,1,0,0,1
1382.99,1,0,0,1
459.5,0,0,0,0
319.92,0,0,0,0
94.96,0,0,0,0
71.11,0,0,0,0
896.35,0,0,0,0
1487.93,1,0,0,1
274.71,0,0,0,0
289.4,0,0,0,0
339.3,0,0,0,0
1205.25,1,0,0,1
148.12,0,0,0,0
126.09,0,0,0,0
38.42,0,0,0,0
35.15,0,0,0,0
577.0,0,1,1,1
2422.55,0,0,0,1
128.14,0,0,0,0
2156.49,1,0,0,1
259.88,0,0,0,0
421.44,0,0,0,0
182.15,0,1,0,0
967.2,0,0,0,0
454.84,0,0,0,0
670.15,0,0,0,0
71.02,0,0,0,0
503.8,0,0,0,0
1242.34,1,0,0,1
218.34,0,0,0,0
61.21,0,0,0,0
1892.76,1,0,0,1
1308.3,0,0,0,1
264.93,0,0,0,0
202.04,0,0,0,0
1533.01,1,0,0,1
517.5,0,0,0,0
509.61,0,0,0,0
114.23,0,0,0,0
133.96,0,0,0,0
31.14,0,0,0,0
624.4,0,1,1,1
99.48,0,0,0,0
104.87,0,0,0,0
154.06,0,0,0,0
570.96,0,0,0,0
799.25,0,0,0,0
283.06,0,0,0,0
95.5,0,0,0,0
225.33,0,0,0,0
717.15,0,0,0,0
151.06,0,0,0,0
67.45,0,0,0,0
65.32,0,0,0,0
193.41,0,0,0,0
470.92,0,0,0,0
414.8,0,0,0,0
1149.3,0,0,0,0
184.65,0,0,0,0
977.84,0,0,0,0
1545.49,1,0,0,1
489.5,0,0,0,0
391.8,0,0,0,0
426.92,0,0,0,0
37.11,0,0,0,0
217.8,0,0,0,0
1200.2,0,0,0,0
217.95,0,0,0,0
209.9,0,0,0,0
104.88,0,0,0,0
745.89,0,0,0,0
644.16,0,0,0,0
62.31,0,0,0,0
22.9,0,0,0,0
28.44,0,0,0,0
488.62,0,0,0,0
157.2,0,0,0,0
681.7,0,0,0,0
29.5,0,0,0,0
35.59,0,0,0,0
534.24,0,0,0,0
343.52,0,0,0,0
54.36,0,0,0,0
109.14,0,0,0,0
2154.25,1,0,0,1
219.67,0,0,0,0
233.65,0,0,0,0
1544.95,1,0,0,1
831.95,0,0,0,0
114.3,0,0,0,0
320.55,0,0,0,0
46.47,0,0,0,0
1168.04,1,0,0,1
66.16,0,0,0,0
90.0,0,0,0,0
52.2,0,0,0,0
46.09,0,1,0,0
1246.7,0,0,0,0
372.3,0,0,0,0
167.68,0,0,0,0
343.52,0,0,0,0
82.75,0,1,0,0
192.0,0,0,0,0
666.85,0,0,0,0
886.0,0,0,0,0
366.4,0,0,0,0
98.66,0,0,0,0
391.92,0,0,0,0
537.72,0,1,0,0
483.63,0,0,0,0
640.85,0,0,0,0
2321.85,1,0,0,1
622.38,0,0,0,0
246.25,0,0,0,0
1502.95,0,0,0,1
172.08,0,1,0,0
32.27,0,0,0,0
158.44,0,0,0,0
208.84,0,0,0,0
957.05,0,0,0,0
2188.05,1,0,0,1
1877.6,1,0,0,1
74.42,0,0,0,0
952.24,0,0,0,0
478.75,0,0,0,0
453.16,0,0,0,0
319.56,0,0,0,0
75.12,0,1,0,0
87.72,0,0,0,0
36.46,0,0,0,0
285.18,0,0,0,0
287.08,0,0,0,0
338.13,0,0,0,0
713.16,0,0,0,0
615.72,0,0,0,0
309.24,0,0,0,0
1902.56,1,0,0,1
1902.59,0,0,0,1
28.7,0,0,0,0
1003.5,0,0,0,0
2294.47,1,0,0,1
357.66,0,0,0,0
166.23,0,0,0,0
2266.97,1,0,0,1
1695.32,0,0,0,1
483.57,0,1,0,0
1183.8,0,0,0,0
267.06,0,0,0,0
178.59,0,0,0,0
1604.62,1,0,0,1
438.6,0,0,0,0
325.56,0,0,0,0
189.41,0,0,0,0
314.64,0,0,0,0
359.2,0,0,0,0
205.02,0,0,0,0
103.68,0,0,0,0
882.6,0,0,0,0
31.08,0,0,0,0
260.32,0,0,0,0
350.84,0,1,0,0
62.07,0,0,0,0
61.44,0,0,0,0
1159.72,0,0,0,1
211.11,0,0,0,0
214.71,0,0,0,0
631.08,0,0,0,0
343.02,0,0,0,0
