order_id,customer_id,order_date,status
2675,575,2025-10-17 00:50:28.140321,Shipped
2676,822,2025-09-11 15:14:25.220094,Processing
2677,460,2026-03-30 08:09:42.153244,Processing
2678,216,2025-12-25 14:00:00.008641,Cancelled
2679,334,2025-11-20 03:11:30.418337,Shipped
2680,437,2025-11-20 09:09:07.544474,Shipped
2681,105,2025-11-06 22:54:41.936380,Processing
2682,91,2026-06-18 16:23:28.719538,Cancelled
2683,71,2025-12-24 00:00:05.080302,Cancelled
2684,465,2026-03-19 10:06:47.371913,Cancelled
2685,97,2026-06-26 18:46:04.082335,Processing
2686,721,2025-11-13 06:12:53.324001,Delivered
2687,398,2025-11-23 22:07:59.006675,Shipped
2688,106,2025-10-11 17:50:36.895984,Shipped
2689,305,2025-08-16 13:23:32.303709,Processing
2690,346,2026-01-19 06:51:20.291750,Cancelled
2691,992,2025-10-10 15:40:15.514350,Processing
2692,357,2025-09-03 04:07:26.734927,Processing
2693,787,2026-01-22 11:18:13.508839,Processing
2694,1,2025-11-18 21:04:09.673613,Processing
2695,771,2026-03-22 00:43:49.872062,Delivered
2696,587,2026-07-05 12:44:58.567196,Delivered
2697,77,2025-08-24 03:45:35.929158,Delivered
2698,419,2026-05-28 02:36:17.606128,Delivered
2699,377,2026-07-04 00:29:17.545180,Cancelled
2700,54,2026-07-20 01:25:20.107459,Processing
2701,600,2025-10-21 10:17:09.325264,Shipped
2702,14,2026-04-28 18:43:58.068976,Processing
2703,970,2025-12-28 08:44:26.192318,Processing
2704,414,2025-12-18 20:59:21.819327,Processing
2705,317,2025-11-04 10:00:48.247678,Shipped
2706,443,2025-09-26 02:05:10.783358,Delivered
2707,785,2025-11-22 01:07:00.156103,Cancelled
2708,321,2025-10-19 00:01:35.642181,Delivered
2709,151,2026-07-13 10:16:57.305413,Cancelled
2710,393,2026-01-18 08:29:45.385631,Delivered
2711,333,2026-05-29 15:52:37.188751,Shipped
2712,647,2025-10-30 18:54:47.093017,Cancelled
2713,872,2025-09-08 12:25:06.854156,Processing
2714,865,2025-09-20 13:53:21.919300,Shipped
2715,152,2026-04-26 15:07:37.169908,Cancelled
2716,907,2025-12-07 11:27:16.742565,Cancelled
2717,492,2026-03-26 00:58:44.333560,Processing
2718,901,2025-08-29 11:27:26.317450,Processing
2719,337,2026-03-24 03:19:29.170538,Processing
2720,278,2025-09-29 05:21:10.325427,Delivered
2721,627,2026-04-04 20:06:58.204182,Cancelled
2722,659,2026-04-12 05:48:53.670363,Cancelled
2723,524,2026-02-05 08:03:03.756842,Processing
2724,555,2025-12-31 01:12:38.524319,Cancelled
2725,64,2026-05-26 12:14:54.123599,Cancelled
2726,472,2026-07-11 23:19:29.360036,Shipped
2727,520,2025-10-20 10:53:19.850295,Shipped
2728,965,2026-01-15 04:46:19.090281,Cancelled
2729,810,2026-05-23 18:01:34.607430,Delivered
2730,113,2026-07-14 19:51:49.399093,Cancelled
2731,576,2026-03-08 14:25:32.432958,Shipped
2732,695,2025-08-24 18:51:47.963356,Cancelled
2733,31,2026-07-23 08:14:38.670353,Shipped
2734,254,2026-06-12 23:27:18.926698,Cancelled
2735,259,2026-04-05 22:49:36.013130,Cancelled
2736,541,2026-06-24 10:06:08.309714,Cancelled
2737,700,2025-11-09 12:42:43.896202,Shipped
2738,647,2025-12-11 17:48:34.520438,Shipped
2739,567,2026-07-05 16:38:30.501234,Cancelled
2740,513,2025-10-08 10:50:14.779256,Cancelled
2741,996,2026-03-29 00:46:59.725483,Delivered
2742,566,2026-04-19 01:34:28.143051,Shipped
2743,245,2025-12-19 23:01:05.225390,Shipped
2744,814,2025-08-17 09:58:04.105621,Processing
2745,295,2026-06-13 17:01:31.936366,Processing
2746,885,2025-11-26 08:28:39.102947,Shipped
2747,750,2026-02-26 20:53:10.213623,Cancelled
2748,505,2026-03-18 05:45:56.314156,Processing
2749,37,2026-02-21 05:35:53.459212,Processing
2750,241,2025-12-29 07:03:01.074551,Shipped
2751,67,2025-12-12 13:24:48.917153,Processing
2752,707,2026-04-06 16:01:20.942670,Delivered
2753,405,2025-08-18 16:30:14.855594,Shipped
2754,137,2025-08-07 04:49:36.261659,Shipped
2755,646,2025-12-09 00:59:16.953460,Delivered
2756,205,2025-12-20 15:31:43.576411,Cancelled
2757,947,2026-06-05 11:13:26.121818,Cancelled
2758,722,2025-09-15 10:48:52.621169,Shipped
2759,196,2026-01-27 04:27:09.311773,Shipped
2760,529,2025-11-22 16:25:25.657883,Delivered
2761,330,2026-07-22 16:13:14.908385,Processing
2762,768,2026-07-31 23:24:51.835413,Shipped
2763,984,2025-09-26 21:53:39.736484,Cancelled
2764,43,2026-06-28 04:04:53.457091,Processing
2765,986,2026-04-26 04:59:11.857013,Cancelled
2766,331,2026-07-27 11:40:42.335323,Shipped
2767,985,2026-04-12 02:48:37.785716,Delivered
2768,194,2026-06-18 07:34:11.804942,Processing
2769,595,2026-01-11 09:37:46.305981,Cancelled
2770,347,2025-10-01 01:45:56.412100,Delivered
2771,649,2026-02-08 03:39:52.119674,Processing
2772,331,2026-04-04 18:57:15.527004,Shipped
2773,513,2026-05-01 14:31:11.408884,Processing
2774,463,2025-10-25 05:23:49.494784,Delivered
2775,869,2026-06-09 22:55:43.931709,Processing
2776,161,2026-01-07 13:03:44.663693,Cancelled
2777,387,2026-04-19 08:12:20.194046,Delivered
2778,863,2026-02-23 14:42:27.246772,Cancelled
2779,934,2026-01-03 12:44:22.273046,Processing
2780,924,2026-03-01 10:14:17.179572,Cancelled
2781,247,2025-12-10 05:16:51.614285,Cancelled
2782,507,2025-10-06 20:20:38.698332,Delivered
2783,502,2025-11-05 14:22:32.507074,Delivered
2784,832,2026-01-31 10:29:45.723220,Processing
2785,557,2026-03-07 21:17:34.076988,Shipped
2786,434,2026-02-18 03:51:23.169346,Delivered
2787,213,2026-01-12 19:36:02.516936,Processing
2788,833,2026-07-20 18:30:16.131904,Processing
2789,778,2026-07-23 01:52:05.034260,Shipped
2790,655,2026-06-06 21:05:52.132865,Processing
2791,241,2026-05-06 05:21:45.677489,Cancelled
2792,81,2026-03-07 10:06:55.098338,Delivered
2793,491,2025-09-12 16:59:54.237576,Delivered
2794,448,2026-07-28 23:07:34.396460,Delivered
2795,382,2026-01-02 04:10:15.536878,Delivered
2796,783,2026-01-05 16:43:52.214045,Cancelled
2797,195,2026-07-30 04:58:35.245538,Cancelled
2798,952,2026-05-29 11:45:31.550704,Delivered
2799,713,2025-12-13 08:13:29.053093,Shipped
2800,439,2026-02-12 09:40:10.844903,Processing
2801,888,2025-09-07 16:05:17.714182,Processing
2802,107,2025-10-20 07:53:35.677394,Shipped
2803,849,2026-03-23 01:22:50.155927,Cancelled
2804,231,2025-08-29 05:20:54.257554,Processing
2805,545,2025-12-11 03:04:56.945761,Delivered
2806,903,2026-05-22 07:28:12.464161,Cancelled
2807,732,2026-05-04 22:24:49.298996,Shipped
2808,629,2026-07-09 17:17:38.779435,Processing
2809,881,2026-02-21 09:22:42.753535,Processing
2810,742,2026-01-27 14:48:27.331254,Cancelled
2811,388,2025-09-05 11:24:51.527866,Processing
2812,289,2026-01-28 20:32:49.734495,Processing
2813,741,2026-01-28 16:28:54.579873,Cancelled
2814,440,2026-03-31 22:29:04.555602,Cancelled
2815,986,2026-07-08 07:33:25.289513,Cancelled
2816,743,2025-10-27 13:18:58.768507,Cancelled
2817,883,2026-02-28 12:18:05.288324,Shipped
2818,685,2026-03-01 23:24:08.470744,Processing
2819,554,2026-05-26 04:42:11.007867,Delivered
2820,742,2025-09-27 19:51:12.770914,Shipped
2821,676,2026-07-16 15:05:21.899852,Delivered
2822,300,2026-05-31 08:27:32.391591,Shipped
2823,470,2026-01-25 09:52:59.948920,Processing
2824,927,2025-12-12 11:59:56.351438,Delivered
2825,299,2026-04-22 03:20:21.520714,Processing
2826,156,2025-12-23 06:19:18.362048,Cancelled
2827,609,2026-07-25 09:35:52.290600,Processing
2828,432,2025-08-24 05:19:46.744490,Shipped
2829,777,2025-12-24 07:36:32.152335,Shipped
2830,516,2026-01-09 14:20:43.306432,Cancelled
2831,816,2026-02-28 09:30:36.763884,Processing
2832,356,2026-03-20 03:21:20.674707,Processing
2833,79,2026-01-26 02:19:28.318420,Shipped
2834,490,2026-05-30 00:53:20.417063,Delivered
2835,879,2025-12-05 23:31:29.058005,Cancelled
2836,855,2026-06-09 01:55:10.371222,Cancelled
2837,809,2026-02-16 02:30:39.227372,Delivered
2838,767,2026-07-10 07:22:30.503233,Shipped
2839,162,2026-05-05 03:02:32.724329,Processing
2840,901,2026-03-01 11:17:05.375117,Processing
2841,798,2025-09-27 03:28:40.377794,Shipped
2842,921,2025-09-04 06:28:50.146662,Shipped
2843,20,2026-02-26 05:09:43.400601,Cancelled
2844,14,2026-05-03 01:42:02.303154,Cancelled
2845,990,2025-09-25 09:53:02.171359,Shipped
2846,344,2025-10-23 16:09:49.286731,Shipped
2847,194,2025-11-02 14:25:49.020367,Shipped
2848,66,2026-03-23 10:38:27.701261,Delivered
2849,258,2025-12-05 04:20:27.288775,Delivered
2850,412,2025-12-22 02:06:45.820484,Cancelled
2851,411,2026-02-24 07:11:45.737454,Processing
2852,41,2025-11-24 11:10:49.607880,Delivered
2853,760,2026-06-14 03:48:46.473759,Delivered
2854,539,2025-11-12 02:45:22.432942,Processing
2855,346,2025-09-21 07:23:31.479135,Processing
2856,78,2025-12-02 02:36:45.915336,Shipped
2857,459,2025-11-15 17:39:00.855595,Shipped
2858,851,2026-06-14 15:36:13.101203,Delivered
2859,199,2026-06-19 22:09:56.881298,Processing
2860,967,2025-08-02 16:03:09.672515,Delivered
2861,687,2026-02-11 09:50:30.615721,Delivered
2862,528,2026-04-10 03:19:26.789608,Delivered
2863,585,2026-04-02 21:58:17.646824,Cancelled
2864,341,2026-01-04 07:57:36.561038,Cancelled
2865,792,2025-11-14 13:13:13.667030,Cancelled
2866,839,2025-10-03 10:33:40.696448,Processing
2867,790,2025-09-22 09:41:10.183294,Processing
2868,715,2025-09-22 03:22:32.134923,Shipped
2869,159,2026-02-15 09:49:51.247392,Cancelled
2870,420,2026-03-19 20:57:47.694988,Shipped
2871,607,2026-04-03 03:25:58.111752,Cancelled
2872,979,2025-08-11 02:35:50.181969,Shipped
2873,241,2026-06-28 07:52:45.640568,Cancelled
2874,374,2025-10-15 19:49:59.135851,Shipped
2875,425,2026-05-01 05:38:57.177494,Cancelled
2876,132,2026-07-06 00:08:39.090715,Delivered
2877,642,2026-01-22 00:17:13.520722,Cancelled
2878,852,2025-08-26 13:37:24.448900,Cancelled
2879,474,2026-03-06 06:44:53.618308,Processing
2880,497,2026-02-26 12:57:08.520023,Cancelled
2881,501,2026-04-06 10:06:09.329377,Shipped
2882,630,2026-06-25 04:38:18.419094,Cancelled
2883,666,2025-10-23 08:20:12.738870,Processing
2884,706,2025-09-10 02:06:24.994416,Shipped
2885,243,2025-12-30 10:50:55.872878,Cancelled
2886,925,2025-09-04 06:27:45.146292,Processing
2887,879,2026-04-16 07:58:10.341895,Delivered
2888,384,2026-02-14 04:21:42.080977,Processing
2889,762,2025-12-30 03:25:45.315729,Processing
2890,901,2025-08-26 00:50:35.761319,Cancelled
2891,448,2026-01-30 12:56:02.851632,Shipped
2892,380,2026-06-21 08:02:54.616465,Shipped
2893,76,2025-12-21 05:22:06.989243,Cancelled
2894,403,2025-08-09 00:30:15.658721,Delivered
2895,737,2026-03-07 21:09:01.219471,Shipped
2896,881,2026-06-05 18:13:34.335310,Processing
2897,522,2026-03-28 05:02:22.338247,Shipped
2898,384,2026-06-19 06:29:40.664663,Shipped
2899,737,2026-06-17 01:47:02.133568,Cancelled
2900,930,2026-06-05 18:28:53.413685,Shipped
2901,882,2026-01-08 20:55:40.675220,Shipped
2902,240,2026-03-18 22:57:21.405915,Processing
2903,257,2026-06-02 09:08:54.645189,Cancelled
2904,630,2026-01-12 07:25:24.881430,Processing
2905,100,2026-01-22 19:08:04.992793,Cancelled
2906,203,2025-09-18 15:07:29.430259,Delivered
2907,644,2026-04-23 07:10:35.539454,Cancelled
2908,259,2025-08-18 09:43:34.989186,Processing
2909,335,2025-09-26 08:14:11.930069,Shipped
2910,292,2025-11-23 21:58:51.165497,Shipped
2911,379,2026-07-10 18:12:39.168833,Delivered
2912,317,2026-07-13 03:19:50.858509,Processing
2913,166,2026-06-30 19:18:48.704798,Delivered
2914,709,2025-11-10 01:34:28.412607,Processing
2915,155,2025-12-11 01:26:10.907346,Shipped
2916,614,2025-12-30 04:37:13.278632,Cancelled
2917,440,2026-07-25 10:29:16.614966,Cancelled
2918,148,2025-09-06 20:33:04.073598,Cancelled
2919,372,2025-12-12 19:01:24.394878,Shipped
2920,771,2026-03-18 22:20:35.586754,Processing
2921,216,2026-05-22 06:44:05.544127,Cancelled
2922,820,2026-05-03 10:39:14.732561,Cancelled
2923,425,2025-09-02 20:14:29.790160,Processing
2924,53,2026-05-03 06:36:12.413662,Processing
2925,630,2025-10-27 16:36:26.111920,Cancelled
2926,512,2026-01-18 19:26:47.905718,Shipped
2927,742,2025-10-23 04:50:52.191458,Shipped
2928,386,2026-06-06 19:26:25.521166,Delivered
2929,456,2026-05-30 21:17:06.056035,Processing
2930,831,2025-08-25 21:55:40.037719,Cancelled
2931,216,2026-01-29 16:54:53.513679,Delivered
2932,843,2025-11-19 11:55:03.148538,Processing
2933,237,2026-07-07 14:01:10.400574,Delivered
2934,837,2026-03-27 14:22:04.199366,Processing
2935,799,2025-10-08 18:12:14.187226,Delivered
2936,975,2026-01-25 16:58:42.800780,Cancelled
2937,149,2026-01-23 23:38:42.236729,Cancelled
2938,59,2026-05-11 20:24:30.960487,Delivered
2939,302,2026-02-12 01:42:50.790391,Shipped
2940,429,2025-09-09 17:50:20.127892,Cancelled
2941,742,2026-04-02 19:57:05.356921,Processing
2942,209,2025-11-15 04:30:47.363446,Processing
2943,808,2025-08-14 13:46:07.208557,Processing
2944,624,2026-02-02 17:22:26.487413,Delivered
2945,561,2026-05-18 09:39:57.374828,Shipped
2946,637,2025-12-25 12:05:19.050488,Processing
2947,31,2026-02-23 04:35:11.970472,Cancelled
2948,171,2026-04-24 18:29:49.662913,Processing
2949,922,2025-09-17 22:17:11.681727,Shipped
2950,276,2025-12-11 12:33:25.243037,Cancelled
2951,510,2025-12-17 06:16:54.625239,Cancelled
2952,855,2026-06-04 11:01:51.286712,Processing
2953,67,2026-07-20 17:00:37.603680,Shipped
2954,394,2025-08-27 14:12:09.767656,Cancelled
2955,14,2026-03-18 14:58:39.153730,Delivered
2956,322,2026-02-10 15:28:06.460171,Cancelled
2957,29,2026-07-28 08:09:15.193024,Cancelled
2958,182,2026-05-12 01:43:06.210679,Shipped
2959,639,2026-04-12 09:43:56.525217,Shipped
2960,695,2025-08-07 17:36:13.162794,Processing
2961,657,2026-04-28 23:16:57.994099,Shipped
2962,72,2026-04-26 03:58:46.662852,Delivered
2963,236,2025-11-26 17:33:00.613164,Processing
2964,635,2026-01-02 19:45:15.579916,Shipped
2965,582,2025-08-14 12:29:36.611292,Processing
2966,475,2026-03-05 18:02:47.392872,Processing
2967,290,2025-09-18 08:38:09.535331,Shipped
2968,351,2025-08-02 18:13:02.774492,Shipped
2969,520,2025-12-09 13:33:03.887697,Cancelled
2970,573,2026-02-26 10:35:41.671295,Cancelled
2971,242,2025-08-04 06:24:54.483014,Cancelled
2972,427,2025-11-11 02:12:52.359878,Shipped
2973,31,2025-12-14 08:19:43.329637,Shipped
2974,791,2026-07-27 13:56:10.473051,Delivered
2975,809,2026-06-22 07:44:39.140373,Cancelled
2976,629,2025-12-18 18:45:49.972005,Delivered
2977,596,2025-08-03 18:35:27.499399,Delivered
2978,232,2025-12-05 22:37:41.656852,Processing
2979,939,2025-09-05 00:45:44.469567,Processing
2980,560,2025-11-13 07:29:52.217565,Processing
2981,756,2026-03-14 17:18:30.202288,Shipped
2982,137,2026-04-09 09:10:05.400694,Shipped
2983,830,2025-09-13 10:19:31.977002,Shipped
2984,440,2026-05-15 03:37:39.152117,Delivered
2985,774,2026-07-24 02:10:55.165028,Cancelled
2986,353,2026-03-10 08:39:03.435049,Processing
2987,532,2025-11-13 07:23:54.778863,Cancelled
2988,328,2025-08-10 13:27:51.923582,Cancelled
2989,164,2025-10-20 19:00:03.795882,Processing
2990,40,2026-02-15 23:29:41.959225,Delivered
2991,48,2025-12-08 21:02:56.546473,Delivered
2992,661,2026-03-05 18:15:58.969186,Cancelled
2993,196,2025-10-18 07:57:32.740955,Processing
2994,49,2025-09-13 16:17:46.848203,Cancelled
2995,596,2025-12-15 18:31:05.893492,Processing
2996,105,2025-10-08 12:07:39.555672,Shipped
2997,95,2026-05-04 02:29:29.466679,Processing
2998,67,2025-10-17 02:12:23.969288,Shipped
2999,9,2025-09-27 18:31:30.063452,Processing
3000,618,2025-11-25 18:56:01.366889,Shipped
3001,740,2025-12-29 03:29:58.646286,Cancelled
3002,17,2025-11-17 11:52:50.331707,Shipped
3003,887,2025-09-18 03:51:28.100171,Cancelled
3004,200,2025-10-24 22:22:30.762058,Cancelled
3005,385,2026-04-02 23:07:25.578553,Cancelled
3006,630,2025-12-24 21:34:41.067005,Shipped
3007,773,2026-06-18 23:13:11.478992,Delivered
3008,914,2025-10-11 16:19:47.186128,Shipped
3009,986,2025-08-14 04:24:28.419235,Cancelled
3010,312,2026-02-02 04:29:14.866841,Cancelled
3011,497,2025-12-06 11:53:47.003088,Shipped
3012,979,2025-12-01 21:03:59.491845,Shipped
3013,827,2025-12-27 05:19:20.349410,Shipped
3014,401,2026-05-06 22:07:10.727838,Processing
3015,175,2026-03-27 22:21:56.025002,Processing
3016,538,2025-10-01 17:49:26.915835,Processing
3017,699,2025-10-12 00:28:17.243174,Cancelled
3018,184,2025-10-31 15:23:11.699511,Processing
3019,901,2026-03-02 22:33:59.093245,Shipped
3020,616,2025-10-25 04:26:03.548988,Cancelled
3021,803,2026-05-18 12:32:26.101083,Shipped
3022,422,2026-05-10 22:50:40.122351,Shipped
3023,553,2026-03-16 18:14:52.340196,Processing
3024,497,2026-01-15 09:14:06.545543,Cancelled
3025,392,2026-05-01 04:19:20.647747,Cancelled
3026,360,2026-05-14 04:38:34.651670,Cancelled
3027,545,2025-11-10 10:05:39.738407,Cancelled
3028,700,2026-03-28 14:39:36.989188,Shipped
3029,10,2026-06-06 20:33:58.957563,Shipped
3030,48,2026-06-22 07:46:45.386298,Shipped
3031,498,2026-02-16 13:35:40.969034,Shipped
3032,18,2025-08-13 16:55:39.109818,Processing
3033,154,2026-02-27 17:13:12.493219,Cancelled
3034,820,2025-10-29 02:47:30.401430,Processing
3035,69,2025-08-17 18:00:14.294484,Delivered
3036,931,2026-02-15 00:27:25.289817,Shipped
3037,725,2026-04-09 10:09:53.373851,Processing
3038,203,2026-07-05 18:41:33.712738,Processing
3039,798,2026-03-13 06:11:24.017544,Delivered
3040,342,2025-12-15 07:46:22.721750,Cancelled
3041,740,2026-02-27 22:34:33.011701,Cancelled
3042,890,2026-07-18 22:18:13.456103,Shipped
3043,581,2025-10-30 14:12:02.917134,Shipped
3044,336,2026-05-07 05:42:07.486552,Shipped
3045,314,2025-09-15 10:38:27.404913,Cancelled
3046,972,2025-12-28 00:15:12.260665,Processing
3047,738,2026-01-14 09:14:49.011569,Shipped
3048,415,2026-06-25 06:14:42.077715,Shipped
3049,920,2026-05-10 03:56:46.786590,Shipped
3050,412,2026-02-16 04:48:29.628175,Shipped
3051,879,2025-11-24 20:04:15.104664,Shipped
3052,666,2025-11-03 08:13:11.041768,Cancelled
3053,991,2025-09-10 08:22:03.795728,Shipped
3054,826,2026-06-30 18:54:07.088105,Shipped
3055,458,2026-06-29 16:41:38.248227,Delivered
3056,767,2025-09-10 02:47:57.337336,Processing
3057,220,2026-06-19 04:39:15.662555,Processing
3058,270,2025-10-27 23:07:32.895939,Processing
3059,44,2026-02-24 15:44:25.365908,Shipped
3060,194,2026-07-07 09:14:51.664807,Shipped
3061,233,2026-02-15 06:38:11.606310,Cancelled
3062,396,2026-03-26 22:50:03.988197,Shipped
3063,647,2026-02-16 15:06:37.072241,Shipped
3064,229,2025-10-28 04:41:50.518734,Processing
3065,726,2025-12-18 11:06:48.327599,Cancelled
3066,629,2026-06-24 07:34:42.642168,Delivered
3067,573,2025-08-23 23:51:45.484136,Shipped
3068,621,2025-10-06 18:46:14.189974,Shipped
3069,150,2025-12-23 08:54:37.854176,Processing
3070,852,2026-06-14 14:27:42.836278,Cancelled
3071,182,2026-01-04 21:14:54.657784,Shipped
3072,813,2025-09-21 20:12:54.707683,Delivered
3073,490,2025-11-06 20:55:49.366156,Shipped
3074,641,2025-09-14 12:15:59.208978,Delivered
3075,100,2026-01-28 15:26:39.248239,Cancelled
3076,396,2026-01-29 21:17:47.337086,Shipped
3077,262,2026-01-17 05:47:22.660101,Processing
3078,232,2026-07-01 14:34:45.328845,Processing
3079,658,2026-05-23 13:51:07.339271,Cancelled
3080,247,2026-01-12 12:13:39.529646,Cancelled
3081,320,2026-04-01 23:32:14.631980,Cancelled
3082,925,2026-04-07 15:09:54.407986,Processing
3083,653,2025-10-07 01:55:24.565812,Shipped
3084,479,2026-05-19 10:14:24.794511,Processing
3085,788,2025-10-02 09:48:13.317159,Cancelled
3086,429,2026-02-20 17:04:09.203195,Delivered
3087,697,2026-02-08 18:46:38.180690,Delivered
3088,710,2025-10-27 13:32:55.085008,Cancelled
3089,677,2025-09-30 14:27:04.160932,Delivered
3090,47,2026-05-02 22:58:30.692562,Processing
3091,659,2025-12-19 13:25:41.321802,Cancelled
3092,316,2025-08-09 16:17:47.138374,Processing
3093,665,2025-08-06 20:10:11.890309,Delivered
3094,281,2026-04-13 11:04:05.295392,Cancelled
3095,460,2025-09-12 16:37:04.499682,Delivered
3096,37,2025-11-07 05:33:26.166868,Shipped
3097,546,2025-11-16 05:23:31.390903,Processing
3098,309,2025-11-03 18:22:19.096430,Delivered
3099,435,2025-09-27 04:18:48.498094,Delivered
3100,712,2026-04-26 12:00:58.138196,Delivered
3101,949,2025-10-07 20:14:10.248408,Shipped
3102,158,2025-08-03 10:59:56.470514,Processing
3103,154,2026-06-20 18:51:25.184975,Cancelled
3104,509,2026-03-23 01:23:44.126119,Cancelled
3105,886,2025-10-19 06:42:57.190578,Processing
3106,37,2025-10-23 19:08:19.106635,Processing
3107,817,2025-11-01 06:00:26.137615,Delivered
3108,426,2026-04-17 10:29:02.819602,Delivered
3109,107,2026-06-15 10:15:01.034986,Cancelled
3110,679,2025-12-29 21:07:24.907427,Delivered
3111,72,2025-08-10 20:15:53.182654,Processing
3112,497,2026-05-08 05:07:34.411269,Processing
3113,57,2026-01-29 07:49:32.541346,Cancelled
3114,743,2026-04-23 23:25:10.424550,Shipped
3115,355,2026-02-20 09:23:21.536226,Shipped
3116,767,2026-06-09 21:41:34.147105,Processing
3117,719,2026-06-23 18:16:20.734157,Cancelled
3118,479,2025-08-18 08:23:54.795871,Shipped
3119,506,2026-06-10 02:12:33.187367,Shipped
3120,657,2025-12-16 19:32:29.675183,Delivered
3121,849,2026-04-11 05:26:24.862982,Cancelled
3122,575,2025-12-31 22:57:40.488511,Cancelled
3123,664,2026-05-11 02:03:00.482927,Processing
3124,17,2026-02-15 03:48:35.777274,Processing
3125,750,2025-09-20 06:05:53.589174,Cancelled
3126,332,2025-12-23 08:49:52.959839,Delivered
3127,646,2026-01-28 20:48:47.116068,Shipped
3128,605,2025-09-08 21:11:15.857892,Shipped
3129,869,2026-05-02 03:02:02.332482,Delivered
3130,173,2025-09-02 12:19:21.185569,Processing
3131,781,2026-07-20 09:16:39.274650,Cancelled
3132,194,2026-04-26 02:43:39.830165,Delivered
3133,982,2025-08-02 14:22:32.059107,Shipped
3134,5,2025-12-15 09:37:38.376017,Cancelled
3135,636,2026-06-08 16:41:34.005795,Shipped
3136,738,2025-10-10 22:20:24.145418,Shipped
3137,366,2025-11-07 02:27:02.304115,Processing
3138,47,2026-02-27 15:37:43.515758,Cancelled
3139,133,2026-06-28 22:05:41.314645,Shipped
3140,233,2026-01-03 01:30:57.785776,Processing
3141,604,2026-05-30 01:21:24.392533,Processing
3142,432,2026-05-18 06:02:03.613953,Processing
3143,868,2026-03-16 18:32:18.565810,Delivered
3144,191,2025-10-24 14:27:28.635673,Cancelled
3145,133,2026-03-15 19:02:27.299799,Processing
3146,964,2025-09-23 18:59:47.661449,Cancelled
3147,721,2026-01-24 04:24:16.876109,Processing
3148,800,2025-10-21 18:34:37.260624,Shipped
3149,492,2026-05-06 23:35:20.122556,Processing
3150,588,2026-03-12 06:19:43.667616,Cancelled
3151,155,2025-12-18 18:10:29.698850,Cancelled
3152,48,2025-12-21 09:51:38.228346,Processing
3153,25,2026-04-23 15:10:28.761190,Processing
3154,702,2025-12-20 17:43:15.863024,Delivered
3155,217,2026-05-16 21:52:32.072628,Processing
3156,103,2025-08-17 22:56:31.716173,Processing
3157,309,2026-02-11 09:28:39.944348,Delivered
3158,215,2025-09-21 04:52:12.648795,Shipped
3159,543,2026-06-30 06:43:10.358269,Processing
3160,745,2026-03-15 15:05:47.000307,Processing
3161,950,2025-08-05 17:19:16.217431,Processing
3162,397,2025-09-01 22:41:21.398619,Shipped
3163,49,2026-07-12 07:07:54.910336,Shipped
3164,464,2026-05-05 12:19:48.073051,Processing
3165,861,2025-08-07 17:08:48.961599,Shipped
3166,248,2026-03-10 11:36:22.394885,Processing
3167,724,2026-05-21 14:47:29.366322,Shipped
3168,206,2026-03-13 13:44:19.347450,Cancelled
3169,392,2026-05-09 13:41:17.437184,Processing
3170,353,2026-01-02 17:31:25.119395,Processing
3171,993,2025-12-27 01:02:22.918056,Cancelled
3172,757,2026-06-23 02:06:40.699767,Delivered
3173,909,2025-10-02 00:57:24.042235,Delivered
3174,524,2026-05-17 15:10:31.468224,Cancelled
3175,442,2026-06-11 01:51:05.297951,Cancelled
3176,741,2025-11-18 05:17:49.134716,Delivered
3177,17,2025-08-05 21:26:26.434486,Delivered
3178,866,2026-05-14 19:35:25.413600,Delivered
3179,734,2026-01-10 16:27:37.167673,Cancelled
3180,869,2025-10-24 03:14:32.023626,Processing
3181,630,2026-01-25 01:03:56.097832,Cancelled
3182,823,2026-07-25 20:53:13.744488,Shipped
3183,116,2026-06-21 09:51:54.316418,Shipped
3184,524,2026-01-14 18:47:43.186949,Processing
3185,383,2026-03-05 23:55:27.215252,Shipped
3186,898,2025-12-15 05:21:12.295290,Cancelled
3187,303,2025-09-24 01:00:01.949943,Processing
3188,823,2025-09-25 22:31:32.110669,Delivered
3189,478,2026-07-20 16:14:58.971765,Cancelled
3190,702,2026-07-08 00:38:05.993312,Processing
3191,170,2025-10-22 09:25:58.610751,Delivered
3192,197,2025-10-06 05:16:37.223868,Shipped
3193,990,2026-03-30 12:36:43.178219,Shipped
3194,760,2025-08-08 15:03:31.251077,Delivered
3195,299,2026-04-08 01:53:02.708586,Delivered
3196,548,2026-05-31 07:02:12.972321,Delivered
3197,432,2026-02-03 10:05:55.584730,Processing
3198,536,2025-08-03 06:56:41.157174,Delivered
3199,494,2025-12-12 07:26:53.262660,Shipped
3200,451,2026-01-23 16:49:32.855712,Delivered
3201,899,2025-12-05 09:48:21.093045,Delivered
3202,65,2025-11-19 03:11:24.018551,Cancelled
3203,208,2026-01-25 17:07:08.066259,Cancelled
3204,557,2025-08-23 10:47:02.880705,Processing
3205,406,2025-12-01 03:41:24.758803,Cancelled
3206,855,2026-06-07 17:29:03.648013,Cancelled
3207,940,2026-02-16 15:47:02.109292,Delivered
3208,77,2026-01-02 17:20:42.579949,Shipped
3209,45,2026-07-03 01:14:10.587578,Delivered
3210,937,2025-10-20 07:01:25.472405,Shipped
3211,967,2026-03-12 01:16:14.282345,Shipped
